Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Priyadarshana et al. (2021),p9,sub480,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1577008,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub481,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1618476,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub482,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1077659,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub483,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.01596055,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub484,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.2079802,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub485,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1803891,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub486,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1577008,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub487,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1263068,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub488,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1048758,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub489,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.03555612,156,500_m_R,LandscapeScale_1
Ekroos et al. (2013),p98,sub490,Finland,Åland islands,Temperate,Cereals,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.207631522,102,25 ha,LandscapeScale_1
Luoto et al. (2004),p99,sub491,Finland,"Southwestern Finland (60,22N; 60,38N; 22,49E; 23,43E)",Temperate,Annual,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.710914903,87,25 ha,LandscapeScale_1
Hambäck et al. (2021) ,p116,sub492,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Coleoptera,Coleoptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.256387,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub493,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.2912377,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub494,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Heteroptera,Heteroptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1339839,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub495,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Hymenoptera,Hymenoptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.04465942,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub496,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Neuroptera,Neuroptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.1766819,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub497,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Opiliones,Opiliones,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.4025941,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub498,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Diptera,Diptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.2692829,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub499,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Dermaptera,Dermaptera,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.05723816,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub500,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Diptera,Diptera,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.2081056,28,1000m,LandscapeScale_2
Hambäck et al. (2021) ,p116,sub501,Sweden,Skåne,Temperate,Apple,Invertebrates,Invertebrates,Predators,Diptera,Diptera,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.3034543,28,1000m,LandscapeScale_2
"Al Hassan et al. (2012, 2013)",p29,sub502,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05278067,48,100_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub503,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.08157616,48,100_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub504,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2148391,48,100_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub505,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2421883,48,250_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub506,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1195158,48,250_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub507,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2023745,48,250_m_R,A_LocalScale
"Al Hassan et al. (2012, 2013)",p29,sub508,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2686331,48,500_m_R,LandscapeScale_1
"Al Hassan et al. (2012, 2013)",p29,sub509,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1907799,48,500_m_R,LandscapeScale_1
"Al Hassan et al. (2012, 2013)",p29,sub510,France,"Brittany, West- ern France, 48°36 ́n, 1°32 ́W",Temperate,Wheat and maize,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1750592,48,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub511,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.5250356,17,100_m_R,A_LocalScale
Baños-Picón (2011),p32,sub512,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.4444349,17,100_m_R,A_LocalScale
Baños-Picón (2011),p32,sub513,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1435302,17,100_m_R,A_LocalScale
Baños-Picón (2011),p32,sub514,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.313579,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub515,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2652854,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub516,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06831296,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub517,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.169698,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub518,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1334457,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub519,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2697558,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub520,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.009788589,17,1000_m_R,LandscapeScale_2
Baños-Picón (2011),p32,sub521,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.04447077,17,1000_m_R,LandscapeScale_2
Baños-Picón (2011),p32,sub522,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2690639,17,1000_m_R,LandscapeScale_2
Duflot et al. (2016),p33,sub523,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1010927,80,100_m_R,A_LocalScale
Duflot et al. (2016),p33,sub524,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2400699,80,100_m_R,A_LocalScale
Duflot et al. (2016),p33,sub525,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.0290358,80,100_m_R,A_LocalScale
Duflot et al. (2016),p33,sub526,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.08450791,80,250_m_R,A_LocalScale
Duflot et al. (2016),p33,sub527,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.3468248,80,250_m_R,A_LocalScale
Duflot et al. (2016),p33,sub528,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.08546167,80,250_m_R,A_LocalScale
Duflot et al. (2016),p33,sub529,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.09179473,80,500_m_R,LandscapeScale_1
Duflot et al. (2016),p33,sub530,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2430789,80,500_m_R,LandscapeScale_1
Duflot et al. (2016),p33,sub531,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.04162512,80,500_m_R,LandscapeScale_1
Duflot et al. (2014),p34,sub532,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.009895907,160,100_m_R,A_LocalScale
Duflot et al. (2014),p34,sub533,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.001870246,160,100_m_R,A_LocalScale
Duflot et al. (2014),p34,sub534,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.04338352,160,100_m_R,A_LocalScale
Duflot et al. (2014),p34,sub535,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02590976,160,250_m_R,A_LocalScale
Duflot et al. (2014),p34,sub536,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.004927775,160,250_m_R,A_LocalScale
Duflot et al. (2014),p34,sub537,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.08447273,160,250_m_R,A_LocalScale
Duflot et al. (2014),p34,sub538,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.0147952,160,500_m_R,LandscapeScale_1
Duflot et al. (2014),p34,sub539,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.02699062,160,500_m_R,LandscapeScale_1
Duflot et al. (2014),p34,sub540,France,Brittany,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.07781146,160,500_m_R,LandscapeScale_1
Anjum-Zubair et al. (2010),p35,sub541,Switzerland,Solothurn and Bern,Temperate,Wheat,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1954624,20,100_m_R,A_LocalScale
Anjum-Zubair et al. (2010),p35,sub542,Switzerland,Solothurn and Bern,Temperate,Wheat,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.00899014,20,100_m_R,A_LocalScale
